exercicio,periodo,uf,cod_conta,conta,valor,populacao,uf_nome
2016,5,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,6876429107.4,9345173,Pernambuco
2016,5,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,328343269.84,9345173,Pernambuco
2016,6,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),26256391137.61,9345173,Pernambuco
2016,6,PE,ReceitasCorrentes,RECEITAS CORRENTES,25664432682.54,9345173,Pernambuco
2016,6,PE,ReceitaTributaria,RECEITA TRIBUTÁRIA,14108303913.97,9345173,Pernambuco
2016,6,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,8980112401.39,9345173,Pernambuco
2016,6,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,591958455.07,9345173,Pernambuco
2017,1,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),5122754317.7,9410336,Pernambuco
2017,1,PE,ReceitasCorrentes,RECEITAS CORRENTES,4988303578.8,9410336,Pernambuco
2017,1,PE,ReceitaTributaria,RECEITA TRIBUTÁRIA,2912407512.14,9410336,Pernambuco
2017,1,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1648435598.78,9410336,Pernambuco
2017,1,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,134450738.9,9410336,Pernambuco
2017,2,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),9432229079.36,9410336,Pernambuco
2017,2,PE,ReceitasCorrentes,RECEITAS CORRENTES,9222746772.73,9410336,Pernambuco
2017,2,PE,ReceitaTributaria,RECEITA TRIBUTÁRIA,5383691986.18,9410336,Pernambuco
2017,2,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3021106733.51,9410336,Pernambuco
2017,2,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,209482306.63,9410336,Pernambuco
2017,3,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),13834464689.82,9410336,Pernambuco
2017,3,PE,ReceitasCorrentes,RECEITAS CORRENTES,13536226601.88,9410336,Pernambuco
2017,3,PE,ReceitaTributaria,RECEITA TRIBUTÁRIA,7751117545.2,9410336,Pernambuco
2017,3,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4575304459.33,9410336,Pernambuco
2017,3,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,298238087.94,9410336,Pernambuco
2017,4,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),18096312289.33,9410336,Pernambuco
2017,4,PE,ReceitasCorrentes,RECEITAS CORRENTES,17688136291.48,9410336,Pernambuco
2017,4,PE,ReceitaTributaria,RECEITA TRIBUTÁRIA,10086377389.31,9410336,Pernambuco
2017,4,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,5915768399.2,9410336,Pernambuco
2017,4,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,408175997.85,9410336,Pernambuco
2017,5,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),22507333968.64,9410336,Pernambuco
2017,5,PE,ReceitasCorrentes,RECEITAS CORRENTES,21881499462.13,9410336,Pernambuco
2017,5,PE,ReceitaTributaria,RECEITA TRIBUTÁRIA,12471283376.26,9410336,Pernambuco
2017,5,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,7226943022.83,9410336,Pernambuco
2017,5,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,625834506.51,9410336,Pernambuco
2017,6,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),27611935285.76,9410336,Pernambuco
2017,6,PE,ReceitasCorrentes,RECEITAS CORRENTES,26716576161.3,9410336,Pernambuco
2017,6,PE,ReceitaTributaria,RECEITA TRIBUTÁRIA,15179122109.23,9410336,Pernambuco
2017,6,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,8730602794.64,9410336,Pernambuco
2017,6,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,895359124.46,9410336,Pernambuco
2018,1,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),5222405630.09,9410336,Pernambuco
2018,1,PE,ReceitasCorrentes,RECEITAS CORRENTES,5186890571.54,9410336,Pernambuco
2018,1,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",3057931530.1,9410336,Pernambuco
2018,1,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1696594078.31,9410336,Pernambuco
2018,1,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,35515058.55,9410336,Pernambuco
2018,2,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),10254740724.54,9410336,Pernambuco
2018,2,PE,ReceitasCorrentes,RECEITAS CORRENTES,10155307011.88,9410336,Pernambuco
2018,2,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",6076522469.52,9410336,Pernambuco
2018,2,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3132741923.12,9410336,Pernambuco
2018,2,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,99433712.66,9410336,Pernambuco
2018,3,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),15106266905.12,9410336,Pernambuco
2018,3,PE,ReceitasCorrentes,RECEITAS CORRENTES,14686840164.0,9410336,Pernambuco
2018,3,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",8581518699.54,9410336,Pernambuco
2018,3,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4799747787.08,9410336,Pernambuco
2018,3,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,419426741.12,9410336,Pernambuco
2018,4,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),19533238315.75,9410336,Pernambuco
2018,4,PE,ReceitasCorrentes,RECEITAS CORRENTES,19088072468.94,9410336,Pernambuco
