cod_ibge,regiao_codigo,regiao_nome,ano,populacao
2314102,08,Serra da Ibiapaba,2025,62972
2301851,09,Sertão Central,2025,17667
2303931,09,Sertão Central,2025,12352
2304269,09,Sertão Central,2025,9173
2305266,09,Sertão Central,2025,12149
2305332,09,Sertão Central,2025,12008
2308351,09,Sertão Central,2025,14713
2308500,09,Sertão Central,2025,38451
2310506,09,Sertão Central,2025,42227
2310902,09,Sertão Central,2025,17285
2311306,09,Sertão Central,2025,88846
2311405,09,Sertão Central,2025,86431
2312700,09,Sertão Central,2025,25108
2313005,09,Sertão Central,2025,18785
2302404,10,Sertão de Canindé,2025,52133
2302800,10,Sertão de Canindé,2025,77376
2303006,10,Sertão de Canindé,2025,16234
2306603,10,Sertão de Canindé,2025,21160
2307635,10,Sertão de Canindé,2025,17235
2310407,10,Sertão de Canindé,2025,10462
2300507,11,Sertão de Sobral,2025,11795
2303105,11,Sertão de Sobral,2025,18074
2304004,11,Sertão de Sobral,2025,21417
2304350,11,Sertão de Sobral,2025,25298
2304509,11,Sertão de Sobral,2025,16516
2304657,11,Sertão de Sobral,2025,14176
2304905,11,Sertão de Sobral,2025,11369
2308005,11,Sertão de Sobral,2025,39840
2308203,11,Sertão de Sobral,2025,15853
2308807,11,Sertão de Sobral,2025,8537
2309003,11,Sertão de Sobral,2025,13999
2309904,11,Sertão de Sobral,2025,6348
2310951,11,Sertão de Sobral,2025,10984
2311702,11,Sertão de Sobral,2025,19051
2312007,11,Sertão de Sobral,2025,32133
2312809,11,Sertão de Sobral,2025,7551
2312908,11,Sertão de Sobral,2025,216519
2313955,11,Sertão de Sobral,2025,18708
2301257,12,Sertão dos Crateús,2025,11532
2303659,12,Sertão dos Crateús,2025,10864
2304103,12,Sertão dos Crateús,2025,80130
2305209,12,Sertão dos Crateús,2025,18186
2305605,12,Sertão dos Crateús,2025,24463
2305654,12,Sertão dos Crateús,2025,11963
2305902,12,Sertão dos Crateús,2025,38287
2308609,12,Sertão dos Crateús,2025,17705
2309300,12,Sertão dos Crateús,2025,32053
2309409,12,Sertão dos Crateús,2025,29097
2311009,12,Sertão dos Crateús,2025,12441
2312205,12,Sertão dos Crateús,2025,41569
2313203,12,Sertão dos Crateús,2025,25287
2300408,13,Sertão dos Inhamuns,2025,14115
2301505,13,Sertão dos Inhamuns,2025,7615
2310308,13,Sertão dos Inhamuns,2025,32867
2311264,13,Sertão dos Inhamuns,2025,20545
2313302,13,Sertão dos Inhamuns,2025,64655
2300705,14,Vale do Jaguaribe,2025,14372
2304277,14,Vale do Jaguaribe,2025,6381
2306009,14,Vale do Jaguaribe,2025,14440
2306702,14,Vale do Jaguaribe,2025,17604
2306801,14,Vale do Jaguaribe,2025,10668
2306900,14,Vale do Jaguaribe,2025,35143
2307601,14,Vale do Jaguaribe,2025,62623
2308708,14,Vale do Jaguaribe,2025,65390
2310001,14,Vale do Jaguaribe,2025,9709
2310803,14,Vale do Jaguaribe,2025,15858
2311231,14,Vale do Jaguaribe,2025,6128
2311504,14,Vale do Jaguaribe,2025,21659
2311801,14,Vale do Jaguaribe,2025,74834
2312502,14,Vale do Jaguaribe,2025,5683
2313104,14,Vale do Jaguaribe,2025,32122
