exercicio,periodo,uf,cod_conta,conta,valor,populacao,uf_nome
2016,6,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),15458183512.14,6904241,Maranhão
2016,6,MA,ReceitasCorrentes,RECEITAS CORRENTES,14693756554.04,6904241,Maranhão
2016,6,MA,ReceitaTributaria,RECEITA TRIBUTÁRIA,6220523011.19,6904241,Maranhão
2016,6,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,7243716809.82,6904241,Maranhão
2016,6,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,764426958.1,6904241,Maranhão
2017,1,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),2695194646.29,6954036,Maranhão
2017,1,MA,ReceitasCorrentes,RECEITAS CORRENTES,2641603562.85,6954036,Maranhão
2017,1,MA,ReceitaTributaria,RECEITA TRIBUTÁRIA,1058898647.6,6954036,Maranhão
2017,1,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1407395772.87,6954036,Maranhão
2017,1,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,53591083.44,6954036,Maranhão
2017,2,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),4985495750.9,6954036,Maranhão
2017,2,MA,ReceitasCorrentes,RECEITAS CORRENTES,4925742982.67,6954036,Maranhão
2017,2,MA,ReceitaTributaria,RECEITA TRIBUTÁRIA,2083229923.57,6954036,Maranhão
2017,2,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,2467544199.02,6954036,Maranhão
2017,2,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,59752768.23,6954036,Maranhão
2017,3,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),7646837938.59,6954036,Maranhão
2017,3,MA,ReceitasCorrentes,RECEITAS CORRENTES,7493512940.81,6954036,Maranhão
2017,3,MA,ReceitaTributaria,RECEITA TRIBUTÁRIA,3274457195.21,6954036,Maranhão
2017,3,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3671576878.96,6954036,Maranhão
2017,3,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,153324997.78,6954036,Maranhão
2017,4,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),10066160158.49,6954036,Maranhão
2017,4,MA,ReceitasCorrentes,RECEITAS CORRENTES,9738082925.96,6954036,Maranhão
2017,4,MA,ReceitaTributaria,RECEITA TRIBUTÁRIA,4345379017.77,6954036,Maranhão
2017,4,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4637580560.16,6954036,Maranhão
2017,4,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,328077232.53,6954036,Maranhão
2017,5,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),12539370425.25,6954036,Maranhão
