exercicio,periodo,uf,anexo,cod_conta,conta,coluna,valor,populacao,uf_nome
2015,3,PB,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,4219518331.22,3943885,Paraíba
2015,3,PB,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,4185044145.55,3943885,Paraíba
2015,3,PB,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,4329463424.3,3943885,Paraíba
2015,3,PB,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 3º Quadrimestre,4487120381.06,3943885,Paraíba
2015,3,PB,RGF-Anexo 02,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,2926239807.09,3943885,Paraíba
2015,3,PB,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,2903680582.78,3943885,Paraíba
2015,3,PB,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,2898896696.57,3943885,Paraíba
2015,3,PB,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 3º Quadrimestre,3082560957.5,3943885,Paraíba
2015,3,PB,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,2736793745.25,3943885,Paraíba
2015,3,PB,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,2574362994.1,3943885,Paraíba
2015,3,PB,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,3263430865.44,3943885,Paraíba
2015,3,PB,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 3º Quadrimestre,3297120097.39,3943885,Paraíba
2016,1,PB,RGF-Anexo 01,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),"DESPESAS LIQUIDADAS 
(a)",4716913471.03,3972202,Paraíba
2016,1,PB,RGF-Anexo 01,DespesaComPessoalAtivoBruta,Pessoal Ativo,"DESPESAS LIQUIDADAS 
(a)",3346373440.94,3972202,Paraíba
2016,1,PB,RGF-Anexo 01,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,"DESPESAS LIQUIDADAS 
(a)",1370540030.09,3972202,Paraíba
2016,1,PB,RGF-Anexo 01,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),"DESPESAS LIQUIDADAS 
(a)",4148786022.02,3972202,Paraíba
2016,1,PB,RGF-Anexo 01,ReceitaCorrenteLiquidaLimiteLegal,RECEITA CORRENTE LIQUIDA - RCL (IV),Valor,7952572998.44,3972202,Paraíba
2016,1,PB,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),Valor,4148786022.02,3972202,Paraíba
2016,1,PB,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),% sobre a RCL,52.17,3972202,Paraíba
2016,1,PB,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,4487120381.06,3972202,Paraíba
