exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,uf_nome
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,5694483604.08,Bahia
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,742977.78,Bahia
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeConvenios,Transferências de Convênios,249652877.18,Bahia
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,245702881.93,Bahia
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalIntergovernamentais,Transferências Intergovernamentais,1078860.46,Bahia
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeConvenios,Transferências de Convênios,244624021.47,Bahia
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,5944879459.04,Bahia
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasCorrentes,Transferências Correntes,5679337960.28,Bahia
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,3161287155.38,Bahia
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6CotaParteDoFPE,Cota-Parte do FPE,2934436203.37,Bahia
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,2533939426.48,Bahia
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,2624875189.62,Bahia
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasDeCapital,Transferências de Capital,245702881.93,Bahia
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasDeCapital,Transferências de Capital,242366210.4,Bahia
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,1078860.46,Bahia
2015,RREO,3,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,5119274.7,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,7584119035.93,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,7296774668.59,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,742977.78,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeConvenios,Transferências de Convênios,286601389.56,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,275725722.62,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalIntergovernamentais,Transferências Intergovernamentais,1729905.24,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeConvenios,Transferências de Convênios,273995817.38,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,7584119035.93,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasCorrentes,Transferências Correntes,7428046046.75,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,3966972974.22,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6CotaParteDoFPE,Cota-Parte do FPE,3723668758.27,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,3330544672.15,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,3503532313.17,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasDeCapital,Transferências de Capital,275725722.62,Bahia
