exercicio,periodo,uf,anexo,cod_conta,conta,coluna,valor,populacao,uf_nome
2015,3,AL,RGF-Anexo 01,ReceitaCorrenteLiquidaLimiteLegal,RECEITA CORRENTE LIQUIDA - RCL (IV),Valor,6328523887.74,3321730,Alagoas
2015,3,AL,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),Valor,3059904482.77,3321730,Alagoas
2015,3,AL,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),% sobre a RCL,48.35,3321730,Alagoas
2015,3,AL,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,10219132621.16,3321730,Alagoas
2015,3,AL,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,10469642891.21,3321730,Alagoas
2015,3,AL,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,10855443448.77,3321730,Alagoas
2015,3,AL,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 3º Quadrimestre,11252027857.87,3321730,Alagoas
2015,3,AL,RGF-Anexo 02,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,9703158277.34,3321730,Alagoas
2015,3,AL,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,9953668547.39,3321730,Alagoas
2015,3,AL,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,10339469104.95,3321730,Alagoas
2015,3,AL,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 3º Quadrimestre,10789647411.1,3321730,Alagoas
2015,3,AL,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,9540213509.39,3321730,Alagoas
2015,3,AL,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,9384443731.93,3321730,Alagoas
2015,3,AL,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,9906049002.27,3321730,Alagoas
2015,3,AL,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 3º Quadrimestre,10555304801.52,3321730,Alagoas
2016,1,AL,RGF-Anexo 01,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),"DESPESAS LIQUIDADAS 
(a)",3657037792.71,3340932,Alagoas
2016,1,AL,RGF-Anexo 01,DespesaComPessoalAtivoBruta,Pessoal Ativo,"DESPESAS LIQUIDADAS 
(a)",2466866893.53,3340932,Alagoas
2016,1,AL,RGF-Anexo 01,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,"DESPESAS LIQUIDADAS 
(a)",1120810637.75,3340932,Alagoas
