exercicio,periodo,uf,cod_conta,conta,valor,populacao,uf_nome
2016,6,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),9580903015.12,3972202,Paraíba
2016,6,PB,ReceitasCorrentes,RECEITAS CORRENTES,9157385417.53,3972202,Paraíba
2016,6,PB,ReceitaTributaria,RECEITA TRIBUTÁRIA,3671123272.25,3972202,Paraíba
2016,6,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4692451222.22,3972202,Paraíba
2016,6,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,423517597.59,3972202,Paraíba
2017,1,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),1689197518.27,3999415,Paraíba
2017,1,PB,ReceitasCorrentes,RECEITAS CORRENTES,1662501423.95,3999415,Paraíba
2017,1,PB,ReceitaTributaria,RECEITA TRIBUTÁRIA,651863108.23,3999415,Paraíba
2017,1,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,882799193.97,3999415,Paraíba
2017,1,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,26696094.32,3999415,Paraíba
2017,2,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),3163560867.32,3999415,Paraíba
2017,2,PB,ReceitasCorrentes,RECEITAS CORRENTES,3115403095.8,3999415,Paraíba
2017,2,PB,ReceitaTributaria,RECEITA TRIBUTÁRIA,1281834046.62,3999415,Paraíba
2017,2,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1573931721.72,3999415,Paraíba
2017,2,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,48157771.52,3999415,Paraíba
2017,3,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),4756947491.4,3999415,Paraíba
2017,3,PB,ReceitasCorrentes,RECEITAS CORRENTES,4687617834.24,3999415,Paraíba
2017,3,PB,ReceitaTributaria,RECEITA TRIBUTÁRIA,1913060914.61,3999415,Paraíba
2017,3,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,2382035007.77,3999415,Paraíba
2017,3,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,69329657.16,3999415,Paraíba
2017,4,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),6194086355.13,3999415,Paraíba
2017,4,PB,ReceitasCorrentes,RECEITAS CORRENTES,6108412463.64,3999415,Paraíba
2017,4,PB,ReceitaTributaria,RECEITA TRIBUTÁRIA,2550374634.17,3999415,Paraíba
2017,4,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3026419504.15,3999415,Paraíba
2017,4,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,85673891.49,3999415,Paraíba
2017,5,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),7856438455.28,3999415,Paraíba
2017,5,PB,ReceitasCorrentes,RECEITAS CORRENTES,7743347328.05,3999415,Paraíba
2017,5,PB,ReceitaTributaria,RECEITA TRIBUTÁRIA,3209773527.58,3999415,Paraíba
2017,5,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3671647689.23,3999415,Paraíba
2017,5,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,113091127.23,3999415,Paraíba
2017,6,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),9614160594.39,3999415,Paraíba
2017,6,PB,ReceitasCorrentes,RECEITAS CORRENTES,9428016484.32,3999415,Paraíba
2017,6,PB,ReceitaTributaria,RECEITA TRIBUTÁRIA,3913920680.33,3999415,Paraíba
2017,6,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4476869874.38,3999415,Paraíba
2017,6,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,186144110.07,3999415,Paraíba
2018,1,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),1840316199.47,3999415,Paraíba
2018,1,PB,ReceitasCorrentes,RECEITAS CORRENTES,1761048414.74,3999415,Paraíba
2018,1,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",685754658.13,3999415,Paraíba
2018,1,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,928399797.25,3999415,Paraíba
2018,1,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,79267784.73,3999415,Paraíba
2018,2,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),3338361182.47,3999415,Paraíba
2018,2,PB,ReceitasCorrentes,RECEITAS CORRENTES,3246375305.49,3999415,Paraíba
2018,2,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",1342899970.77,3999415,Paraíba
