ano,sigla_uf,sexo,grau_instrucao,admissoes,desligamentos,saldo,salario_medio,total_movimentacoes,uf_nome
2016,SE,1,7.0,22602,25136,-2534,1146.3472911174608,47738,Sergipe
2016,SE,1,8.0,1081,1344,-263,1381.2676704278786,2425,Sergipe
2016,SE,1,9.0,2118,2369,-251,2866.2408391464683,4487,Sergipe
2016,SE,2,1.0,41,43,-2,884.0235348348093,84,Sergipe
2016,SE,2,2.0,602,542,60,908.0686836779709,1144,Sergipe
2016,SE,2,3.0,178,277,-99,922.8375413395266,455,Sergipe
2016,SE,2,4.0,516,725,-209,936.9550322111464,1241,Sergipe
2016,SE,2,5.0,841,1100,-259,897.4144240278849,1941,Sergipe
2016,SE,2,6.0,1610,2042,-432,764.2253559593313,3652,Sergipe
2016,SE,2,7.0,13666,14557,-891,958.9341819116058,28223,Sergipe
2016,SE,2,8.0,1202,1382,-180,1087.733924984427,2584,Sergipe
2016,SE,2,9.0,2918,3009,-91,1891.8194140352716,5927,Sergipe
2017,AL,1,1.0,5080,4543,537,989.8794806810824,9623,Alagoas
2017,AL,1,2.0,11850,13373,-1523,1058.3227397107703,25223,Alagoas
2017,AL,1,3.0,3475,3934,-459,1087.8256652089285,7409,Alagoas
2017,AL,1,4.0,8354,8807,-453,1086.4856500019898,17161,Alagoas
2017,AL,1,5.0,4764,5023,-259,1138.598939631131,9787,Alagoas
2017,AL,1,6.0,3427,3939,-512,1100.7212969439622,7366,Alagoas
2017,AL,1,7.0,22588,22184,404,1186.1597009159095,44772,Alagoas
2017,AL,1,8.0,1116,1099,17,1414.0840987644906,2215,Alagoas
2017,AL,1,9.0,2059,1892,167,2790.9287657728896,3951,Alagoas
2017,AL,2,1.0,90,134,-44,959.1939719542028,224,Alagoas
2017,AL,2,2.0,254,378,-124,982.9613464848184,632,Alagoas
2017,AL,2,3.0,166,207,-41,992.6390979709574,373,Alagoas
2017,AL,2,4.0,414,559,-145,946.292624286936,973,Alagoas
2017,AL,2,5.0,1072,1225,-153,1007.6847047547268,2297,Alagoas
2017,AL,2,6.0,932,1179,-247,905.2574188435108,2111,Alagoas
2017,AL,2,7.0,12690,13117,-427,1043.7709006443206,25807,Alagoas
2017,AL,2,8.0,1249,1227,22,1194.0542875688948,2476,Alagoas
2017,AL,2,9.0,2998,2646,352,1981.7073730589395,5644,Alagoas
2017,BA,1,1.0,2260,2283,-23,1012.501310348249,4543,Bahia
2017,BA,1,2.0,12829,15058,-2229,1204.5910069743602,27887,Bahia
2017,BA,1,3.0,8645,10052,-1407,1194.1178640471876,18697,Bahia
2017,BA,1,4.0,18653,19618,-965,1235.9194735239382,38271,Bahia
2017,BA,1,5.0,20517,21914,-1397,1281.503278163114,42431,Bahia
2017,BA,1,6.0,23143,22922,221,1164.4583606195888,46065,Bahia
2017,BA,1,7.0,168229,159939,8290,1345.9982143252162,328168,Bahia
2017,BA,1,8.0,5337,5052,285,1674.9870477147956,10389,Bahia
2017,BA,1,9.0,13542,12466,1076,3521.05399457574,26008,Bahia
2017,BA,2,1.0,397,416,-19,871.1032952535123,813,Bahia
2017,BA,2,2.0,2669,2708,-39,930.525019162412,5377,Bahia
2017,BA,2,3.0,1739,2079,-340,967.2390183226152,3818,Bahia
2017,BA,2,4.0,3612,4021,-409,994.1609060257686,7633,Bahia
2017,BA,2,5.0,4476,5579,-1103,1021.0038085216632,10055,Bahia
2017,BA,2,6.0,8412,8567,-155,907.9589589750492,16979,Bahia
2017,BA,2,7.0,89428,91530,-2102,1076.9391816029215,180958,Bahia
2017,BA,2,8.0,6291,6151,140,1283.2417588568094,12442,Bahia
2017,BA,2,9.0,19493,16668,2825,2417.4347158353376,36161,Bahia
