exercicio,periodo,uf,cod_conta,conta,coluna,valor,populacao,uf_nome
2016,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,7314129163.62,6904241,Maranhão
2016,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,6872092155.21,6904241,Maranhão
2016,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,6771279718.3,6904241,Maranhão
2016,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 3º Quadrimestre,7051309013.64,6904241,Maranhão
2016,3,MA,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,6361055897.03,6904241,Maranhão
2016,3,MA,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,5987327845.34,6904241,Maranhão
2016,3,MA,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,5906802768.09,6904241,Maranhão
2016,3,MA,DividaContratual,Dívida Contratual,Até o 3º Quadrimestre,5948863939.29,6904241,Maranhão
2016,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,6443795620.52,6904241,Maranhão
2016,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,5097073267.23,6904241,Maranhão
2016,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,4455144253.72,6904241,Maranhão
2016,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 3º Quadrimestre,5454289371.28,6904241,Maranhão
2017,1,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,7051309013.64,6954036,Maranhão
2017,1,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,6787593246.03,6954036,Maranhão
2017,1,MA,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,5948863939.29,6954036,Maranhão
