ano,sigla_uf,sexo,grau_instrucao,admissoes,desligamentos,saldo,salario_medio,total_movimentacoes
2017,PE,2,4.0,3025,3688,-663,1000.2401661418912,6713
2017,PE,2,5.0,3705,4463,-758,1007.4964124517423,8168
2017,PE,2,6.0,4263,5134,-871,930.2589362896015,9397
2017,PE,2,7.0,60777,62494,-1717,1059.4020132497992,123271
2017,PE,2,8.0,4409,4718,-309,1353.5723534652657,9127
2017,PE,2,9.0,14349,13258,1091,2285.493745464234,27607
2017,PI,1,1.0,505,538,-33,1065.507186001262,1043
2017,PI,1,2.0,3172,3659,-487,1140.2956334169812,6831
2017,PI,1,3.0,2023,2151,-128,1194.106048616887,4174
2017,PI,1,4.0,3910,4331,-421,1185.3179655791089,8241
2017,PI,1,5.0,6051,6256,-205,1169.3673182234043,12307
2017,PI,1,6.0,4057,4159,-102,1092.8141575293064,8216
2017,PI,1,7.0,22478,20836,1642,1158.5308871469451,43314
2017,PI,1,8.0,1191,1173,18,1376.8418853546066,2364
2017,PI,1,9.0,2476,2329,147,2245.4428514924457,4805
2017,PI,2,1.0,27,18,9,938.9203703703703,45
2017,PI,2,2.0,154,155,-1,1021.137572661742,309
2017,PI,2,3.0,153,181,-28,1034.755856966657,334
2017,PI,2,4.0,365,417,-52,979.5719127584258,782
2017,PI,2,5.0,1027,989,38,1005.7957876989084,2016
2017,PI,2,6.0,1292,1372,-80,922.8254700155153,2664
2017,PI,2,7.0,14534,13460,1074,1048.0013707844528,27994
2017,PI,2,8.0,1322,1325,-3,1195.0830458979,2647
2017,PI,2,9.0,3470,3098,372,1652.7590980295058,6568
2017,RN,1,1.0,729,765,-36,1007.3320003513727,1494
2017,RN,1,2.0,4530,4822,-292,1085.3590564774313,9352
2017,RN,1,3.0,2584,2632,-48,1102.9009293131223,5216
2017,RN,1,4.0,5141,5220,-79,1107.3676509270872,10361
2017,RN,1,5.0,6477,6508,-31,1155.153632921842,12985
2017,RN,1,6.0,5978,6105,-127,1058.6881906056924,12083
2017,RN,1,7.0,40335,37670,2665,1167.3036458024585,78005
2017,RN,1,8.0,1433,1420,13,1363.9602238735004,2853
2017,RN,1,9.0,3679,3386,293,2289.371815387246,7065
2017,RN,2,1.0,58,56,2,955.0826950826951,114
2017,RN,2,2.0,344,541,-197,973.4321433165597,885
2017,RN,2,3.0,284,372,-88,952.9211523280733,656
2017,RN,2,4.0,904,1034,-130,941.9347246826071,1938
2017,RN,2,5.0,1251,1425,-174,983.6118194631118,2676
2017,RN,2,6.0,2111,2361,-250,877.0344911373007,4472
2017,RN,2,7.0,22714,23375,-661,1000.9471686492946,46089
2017,RN,2,8.0,1656,1675,-19,1165.9704587168983,3331
2017,RN,2,9.0,5193,4476,717,1699.7702822471751,9669
2017,SE,1,1.0,639,830,-191,975.625372773955,1469
2017,SE,1,2.0,4795,6219,-1424,1080.5213706343852,11014
2017,SE,1,3.0,1533,1804,-271,1124.0592827967084,3337
2017,SE,1,4.0,3165,3637,-472,1152.8789188713667,6802
2017,SE,1,5.0,3506,3837,-331,1151.1951956127164,7343
2017,SE,1,6.0,4116,3709,407,1030.0863968200674,7825
2017,SE,1,7.0,21083,20296,787,1164.3576251806892,41379
2017,SE,1,8.0,1070,1160,-90,1337.5427860044967,2230
2017,SE,1,9.0,2074,2033,41,2941.697528020113,4107
2017,SE,2,1.0,37,48,-11,1055.25772005772,85
2017,SE,2,2.0,452,595,-143,955.1610551361136,1047
2017,SE,2,3.0,206,223,-17,931.6454156768169,429
2017,SE,2,4.0,463,698,-235,922.7374237042309,1161
2017,SE,2,5.0,890,933,-43,964.6766865764625,1823
2017,SE,2,6.0,1556,1693,-137,832.4389321581689,3249
2017,SE,2,7.0,13038,13148,-110,1024.9913265784332,26186
2017,SE,2,8.0,1200,1254,-54,1135.2976785562055,2454
2017,SE,2,9.0,3079,2622,457,1949.5144838567815,5701
2018,AL,1,1.0,3835,5530,-1695,1027.5406271356928,9365
2018,AL,1,2.0,12296,13623,-1327,1113.8487131995118,25919
2018,AL,1,3.0,3702,4743,-1041,1140.7161642991678,8445
2018,AL,1,4.0,9233,10012,-779,1147.008296845909,19245
2018,AL,1,5.0,6238,6686,-448,1165.191837032592,12924
2018,AL,1,6.0,4989,5118,-129,1060.8932987524568,10107
2018,AL,1,7.0,34565,30991,3574,1200.9868181013662,65556
2018,AL,1,8.0,1644,1651,-7,1502.416664384298,3295
2018,AL,1,9.0,3034,2843,191,2587.4796938611985,5877
2018,AL,2,1.0,127,153,-26,969.4487349034408,280
2018,AL,2,2.0,615,468,147,979.9918405521198,1083
2018,AL,2,3.0,192,300,-108,1003.3142670181056,492
2018,AL,2,4.0,595,716,-121,965.0142789115548,1311
2018,AL,2,5.0,1195,1550,-355,1029.9600659177497,2745
2018,AL,2,6.0,1345,1549,-204,896.0196337531721,2894
2018,AL,2,7.0,20268,18586,1682,1059.0948508682957,38854
2018,AL,2,8.0,1758,1603,155,1279.498613678851,3361
2018,AL,2,9.0,4448,3875,573,1968.1101001333625,8323
2018,BA,1,1.0,3165,3177,-12,1044.5217403716053,6342
2018,BA,1,2.0,18826,19625,-799,1171.2365749743808,38451
2018,BA,1,3.0,11440,11846,-406,1186.971270295917,23286
2018,BA,1,4.0,24954,25569,-615,1240.849155950506,50523
2018,BA,1,5.0,26135,27694,-1559,1309.442481468897,53829
2018,BA,1,6.0,31083,29541,1542,1168.9680532279056,60624
2018,BA,1,7.0,233418,217651,15767,1344.9579198197728,451069
2018,BA,1,8.0,7852,7248,604,1628.496250086372,15100
2018,BA,1,9.0,19454,18061,1393,3492.35885412736,37515
2018,BA,2,1.0,660,661,-1,914.6530006829408,1321
2018,BA,2,2.0,3687,4120,-433,958.3022554283069,7807
2018,BA,2,3.0,2324,2607,-283,986.0065675772918,4931
2018,BA,2,4.0,4326,4905,-579,987.1214535747393,9231
2018,BA,2,5.0,5680,6600,-920,1039.1673334560576,12280
2018,BA,2,6.0,10359,10787,-428,918.7799648925842,21146
2018,BA,2,7.0,126510,123429,3081,1090.253512840003,249939
2018,BA,2,8.0,8853,8575,278,1254.6670363509957,17428
2018,BA,2,9.0,28910,24801,4109,2433.4262245285745,53711
2018,CE,1,1.0,1586,1737,-151,1072.0889464499326,3323
2018,CE,1,2.0,8583,9580,-997,1197.8647072312199,18163
2018,CE,1,3.0,4672,5306,-634,1202.7715055551555,9978
2018,CE,1,4.0,15929,16285,-356,1159.4964373056023,32214
2018,CE,1,5.0,24684,26336,-1652,1178.4761546339798,51020
2018,CE,1,6.0,16460,16831,-371,1076.2518311917586,33291
2018,CE,1,7.0,147664,133763,13901,1174.3797884141445,281427
2018,CE,1,8.0,7189,6610,579,1504.9203646791448,13799
2018,CE,1,9.0,14718,13283,1435,2973.6401034458345,28001
2018,CE,2,1.0,169,145,24,957.0745365537413,314
2018,CE,2,2.0,768,951,-183,1038.4154957228418,1719
2018,CE,2,3.0,667,789,-122,1003.2812392895931,1456
2018,CE,2,4.0,3004,2988,16,984.2930752035923,5992
2018,CE,2,5.0,6100,6569,-469,1001.6728885381394,12669
2018,CE,2,6.0,5870,6583,-713,912.8451630890913,12453
2018,CE,2,7.0,90781,84900,5881,1031.4322061521832,175681
2018,CE,2,8.0,8131,7657,474,1269.7525756403115,15788
2018,CE,2,9.0,19747,16784,2963,2100.529784431152,36531
2018,MA,1,1.0,1801,1889,-88,1037.2618396481885,3690
2018,MA,1,2.0,4701,4768,-67,1161.699192382178,9469
2018,MA,1,3.0,2851,2899,-48,1211.8389260922934,5750
2018,MA,1,4.0,6701,7040,-339,1253.909895119187,13741
2018,MA,1,5.0,10046,10568,-522,1308.2983759886877,20614
2018,MA,1,6.0,5234,5589,-355,1194.3091206052077,10823
2018,MA,1,7.0,58679,55292,3387,1304.2476207389748,113971
2018,MA,1,8.0,1759,1470,289,1606.1160294807112,3229
2018,MA,1,9.0,4720,4219,501,3104.902128988377,8939
2018,MA,2,1.0,40,31,9,980.3866456775547,71
2018,MA,2,2.0,253,217,36,1033.3645597818618,470
2018,MA,2,3.0,187,223,-36,1066.6960638186613,410
2018,MA,2,4.0,566,670,-104,1037.4232185801027,1236
2018,MA,2,5.0,1315,1374,-59,1041.1943904114044,2689
2018,MA,2,6.0,1166,1349,-183,947.5167493806742,2515
2018,MA,2,7.0,32010,29159,2851,1104.055355304232,61169
2018,MA,2,8.0,1972,1518,454,1347.0267432428932,3490
2018,MA,2,9.0,7242,5713,1529,2221.7686274711364,12955
2018,PB,1,1.0,1774,2095,-321,1038.705335310868,3869
2018,PB,1,2.0,6479,7903,-1424,1107.7594027512594,14382
2018,PB,1,3.0,3684,3776,-92,1123.8322125943362,7460
2018,PB,1,4.0,6694,6930,-236,1121.4540069146271,13624
2018,PB,1,5.0,7216,7956,-740,1150.6821731951206,15172
2018,PB,1,6.0,6426,6482,-56,1071.9548776236963,12908
2018,PB,1,7.0,45675,41429,4246,1133.7218880307569,87104
2018,PB,1,8.0,2526,2338,188,1288.4886022518606,4864
2018,PB,1,9.0,4810,4325,485,2278.017641350519,9135
2018,PB,2,1.0,49,43,6,938.7681127899878,92
2018,PB,2,2.0,325,252,73,972.579484857321,577
2018,PB,2,3.0,274,344,-70,1015.3147982171058,618
2018,PB,2,4.0,751,760,-9,989.6042095377139,1511
2018,PB,2,5.0,1147,1303,-156,989.9501290402856,2450
2018,PB,2,6.0,1731,1763,-32,947.7289660311832,3494
2018,PB,2,7.0,24300,23556,744,1047.3518511978677,47856
2018,PB,2,8.0,2580,2372,208,1131.5025082042255,4952
2018,PB,2,9.0,6541,5566,975,1749.5417679626407,12107
2018,PE,1,1.0,4783,5020,-237,992.1381257794301,9803
2018,PE,1,2.0,21425,23665,-2240,1094.1676823342605,45090
2018,PE,1,3.0,9097,9956,-859,1115.0897860873213,19053
2018,PE,1,4.0,17043,19484,-2441,1189.041216143723,36527
2018,PE,1,5.0,19728,21309,-1581,1226.5375245740242,41037
2018,PE,1,6.0,16278,17050,-772,1148.651690863453,33328
2018,PE,1,7.0,140159,133592,6567,1283.3383269109183,273751
2018,PE,1,8.0,6250,5887,363,1639.0280329678862,12137
2018,PE,1,9.0,15595,15082,513,3214.1404730852323,30677
2018,PE,2,1.0,352,376,-24,1010.9408459856336,728
2018,PE,2,2.0,2671,2938,-267,997.514803786004,5609
2018,PE,2,3.0,1314,1565,-251,1000.567348400158,2879
2018,PE,2,4.0,3734,4308,-574,1008.298159655618,8042
2018,PE,2,5.0,4481,5322,-841,1040.3766177228545,9803
2018,PE,2,6.0,5842,6428,-586,953.1116917644914,12270
2018,PE,2,7.0,81414,82686,-1272,1078.7266900396514,164100
2018,PE,2,8.0,6575,6742,-167,1318.687670280696,13317
2018,PE,2,9.0,20737,19108,1629,2292.04851807932,39845
2018,PI,1,1.0,636,590,46,1092.4481334468999,1226
2018,PI,1,2.0,3994,3747,247,1142.2965464558304,7741
2018,PI,1,3.0,2010,2287,-277,1175.3908249257986,4297
2018,PI,1,4.0,4296,4889,-593,1189.6866553898114,9185
2018,PI,1,5.0,7347,7646,-299,1168.433544689235,14993
2018,PI,1,6.0,5116,5251,-135,1076.705543381772,10367
2018,PI,1,7.0,29428,26832,2596,1160.1709230619915,56260
2018,PI,1,8.0,1568,1505,63,1340.007700984336,3073
2018,PI,1,9.0,3312,3026,286,2073.159096490846,6338
2018,PI,2,1.0,15,24,-9,993.4555555555556,39
2018,PI,2,2.0,207,196,11,1035.2128239023366,403
2018,PI,2,3.0,180,185,-5,1011.7824115365393,365
2018,PI,2,4.0,469,496,-27,982.1375096133734,965
2018,PI,2,5.0,1293,1334,-41,1006.3205345820566,2627
2018,PI,2,6.0,1826,1911,-85,920.5288388305092,3737
2018,PI,2,7.0,18028,17603,425,1050.5240499974059,35631
2018,PI,2,8.0,1569,1541,28,1190.2956748006957,3110
2018,PI,2,9.0,4785,4016,769,1553.5044393777953,8801
2018,RN,1,1.0,1004,1007,-3,1051.7676932023808,2011
2018,RN,1,2.0,5787,6305,-518,1099.2465559388813,12092
2018,RN,1,3.0,3212,3338,-126,1139.819982297267,6550
2018,RN,1,4.0,6738,6546,192,1108.9399646419429,13284
2018,RN,1,5.0,8493,8499,-6,1167.554524852468,16992
2018,RN,1,6.0,8124,7574,550,1051.0522612648845,15698
2018,RN,1,7.0,53873,51253,2620,1205.512574602071,105126
2018,RN,1,8.0,1888,1868,20,1359.1523654305918,3756
2018,RN,1,9.0,4868,4735,133,2238.2603615578505,9603
2018,RN,2,1.0,71,78,-7,946.3251302491791,149
2018,RN,2,2.0,388,552,-164,991.4396153280157,940
2018,RN,2,3.0,324,454,-130,966.9346714192939,778
2018,RN,2,4.0,987,1071,-84,960.98706559953,2058
2018,RN,2,5.0,1555,1764,-209,982.9180947463861,3319
2018,RN,2,6.0,3048,2883,165,831.3849590013903,5931
2018,RN,2,7.0,30776,29604,1172,1011.7481870946066,60380
2018,RN,2,8.0,2116,2153,-37,1164.0171955833673,4269
2018,RN,2,9.0,7168,6308,860,1661.4022398778718,13476
2018,SE,1,1.0,834,884,-50,1004.8395491819427,1718
2018,SE,1,2.0,5790,6452,-662,1061.5004050117072,12242
2018,SE,1,3.0,1830,1934,-104,1105.6692296342858,3764
2018,SE,1,4.0,3947,4251,-304,1137.1696488273603,8198
2018,SE,1,5.0,4357,4611,-254,1159.7457139836322,8968
2018,SE,1,6.0,4803,4860,-57,1035.3197159436709,9663
2018,SE,1,7.0,28312,27445,867,1201.6065955036672,55757
2018,SE,1,8.0,1484,1410,74,1335.5370427758905,2894
2018,SE,1,9.0,2817,2723,94,2766.6586239410794,5540
2018,SE,2,1.0,44,51,-7,971.1547369297369,95
2018,SE,2,2.0,556,638,-82,982.1094656322311,1194
2018,SE,2,3.0,193,286,-93,998.485143390861,479
2018,SE,2,4.0,653,695,-42,900.1233719427818,1348
2018,SE,2,5.0,1000,1101,-101,972.5579668569927,2101
2018,SE,2,6.0,1846,2036,-190,824.2825677697425,3882
2018,SE,2,7.0,18123,18030,93,1034.6011921341185,36153
2018,SE,2,8.0,1677,1664,13,1132.4536400392305,3341
2018,SE,2,9.0,4567,3955,612,1861.0483415211427,8522
2019,AL,1,1.0,1064,1978,-914,1111.1993090821704,3042
2019,AL,1,2.0,4163,6270,-2107,1188.9897205106247,10433
2019,AL,1,3.0,1271,2098,-827,1218.5982358373542,3369
2019,AL,1,4.0,3556,4328,-772,1224.5358599252245,7884
2019,AL,1,5.0,3482,4233,-751,1252.2743584510195,7715
2019,AL,1,6.0,2920,3148,-228,1128.097591888287,6068
2019,AL,1,7.0,23857,22767,1090,1243.3066302026116,46624
2019,AL,1,8.0,1177,1178,-1,1504.7834776279258,2355
2019,AL,1,9.0,1954,2132,-178,2851.8204284669396,4086
2019,AL,2,1.0,121,83,38,1002.2072513537187,204
2019,AL,2,2.0,538,384,154,1011.5618324172855,922
2019,AL,2,3.0,167,210,-43,1062.8965434755519,377
2019,AL,2,4.0,347,448,-101,982.5842070478752,795
2019,AL,2,5.0,864,1037,-173,1056.4790866917658,1901
2019,AL,2,6.0,951,979,-28,899.3843626383464,1930
2019,AL,2,7.0,13594,13306,288,1103.1573983087878,26900
2019,AL,2,8.0,1228,1197,31,1302.90331439928,2425
2019,AL,2,9.0,2876,2980,-104,1954.3386799300797,5856
2019,BA,1,1.0,1945,2019,-74,1126.0605469226398,3964
2019,BA,1,2.0,13526,14477,-951,1264.0925072363125,28003
2019,BA,1,3.0,7678,8390,-712,1263.1646393460405,16068
2019,BA,1,4.0,17056,17256,-200,1310.0863358537877,34312
2019,BA,1,5.0,18157,18226,-69,1400.539601576547,36383
2019,BA,1,6.0,20545,20824,-279,1231.1647458941704,41369
2019,BA,1,7.0,169462,159804,9658,1408.44122036415,329266
2019,BA,1,8.0,5332,5335,-3,1730.2630122715955,10667
2019,BA,1,9.0,13236,13427,-191,3490.537216028367,26663
2019,BA,2,1.0,411,363,48,971.9968428777927,774
2019,BA,2,2.0,2192,2685,-493,1003.9487452956306,4877
2019,BA,2,3.0,1341,1511,-170,1036.6168774974456,2852
2019,BA,2,4.0,2831,3177,-346,1018.6435552355462,6008
2019,BA,2,5.0,4045,4104,-59,1080.5132933448774,8149
2019,BA,2,6.0,6915,7060,-145,961.0560744116981,13975
2019,BA,2,7.0,91307,87366,3941,1130.9396554566179,178673
2019,BA,2,8.0,6162,6336,-174,1340.5140835530142,12498
2019,BA,2,9.0,20838,20198,640,2392.413961598382,41036
2019,CE,1,1.0,1000,983,17,1144.8148187219115,1983
2019,CE,1,2.0,5114,5225,-111,1245.226852883794,10339
2019,CE,1,3.0,2590,2963,-373,1263.3163118849243,5553
2019,CE,1,4.0,8862,9707,-845,1217.0327613375007,18569
2019,CE,1,5.0,15268,15857,-589,1228.2139499785815,31125
2019,CE,1,6.0,9937,10349,-412,1157.716925778082,20286
2019,CE,1,7.0,99095,92126,6969,1236.2309170735978,191221
2019,CE,1,8.0,4851,4735,116,1667.5103826383374,9586
2019,CE,1,9.0,9974,9475,499,3234.3935511087407,19449
2019,CE,2,1.0,128,107,21,999.1684154649995,235
2019,CE,2,2.0,603,623,-20,1051.072558782791,1226
2019,CE,2,3.0,352,483,-131,1047.9664222425981,835
2019,CE,2,4.0,1654,2003,-349,1024.5381693304985,3657
2019,CE,2,5.0,3391,4045,-654,1046.470931391037,7436
2019,CE,2,6.0,3535,4053,-518,968.1016853002575,7588
2019,CE,2,7.0,61236,57721,3515,1076.4142508151572,118957
2019,CE,2,8.0,5397,5312,85,1356.8124652507727,10709
2019,CE,2,9.0,13863,12766,1097,2249.576302334438,26629
2019,MA,1,1.0,1194,1137,57,1098.7969983534997,2331
2019,MA,1,2.0,2824,2896,-72,1221.7617483532167,5720
2019,MA,1,3.0,1504,1676,-172,1268.9324231643386,3180
2019,MA,1,4.0,4060,4293,-233,1298.0738309716419,8353
2019,MA,1,5.0,6936,6759,177,1352.04889830593,13695
2019,MA,1,6.0,3822,3787,35,1234.3294839776415,7609
2019,MA,1,7.0,43294,40406,2888,1332.230207649483,83700
2019,MA,1,8.0,1281,1161,120,1647.8051784236714,2442
2019,MA,1,9.0,3400,3164,236,3249.9172311665648,6564
2019,MA,2,1.0,27,18,9,1036.5487103174603,45
2019,MA,2,2.0,188,203,-15,1147.9207939331804,391
2019,MA,2,3.0,116,138,-22,1084.8211624726646,254
2019,MA,2,4.0,289,397,-108,1072.5966351662955,686
2019,MA,2,5.0,935,913,22,1076.05332171658,1848
2019,MA,2,6.0,922,908,14,964.59542813541,1830
2019,MA,2,7.0,25423,20972,4451,1116.9737100014383,46395
2019,MA,2,8.0,1322,1302,20,1363.4933079133382,2624
2019,MA,2,9.0,5634,4460,1174,2260.1125391756723,10094
2019,PB,1,1.0,703,735,-32,1089.6871147552004,1438
2019,PB,1,2.0,3335,2897,438,1176.7295362067462,6232
2019,PB,1,3.0,1773,2006,-233,1197.975725459603,3779
2019,PB,1,4.0,3613,3716,-103,1181.7280765008957,7329
2019,PB,1,5.0,3960,4491,-531,1200.3022475935638,8451
2019,PB,1,6.0,3754,3658,96,1121.1900728791438,7412
2019,PB,1,7.0,31312,28558,2754,1177.2776662589197,59870
2019,PB,1,8.0,2018,1706,312,1350.6743779589724,3724
2019,PB,1,9.0,3520,3755,-235,2407.3579215341138,7275
2019,PB,2,1.0,26,33,-7,994.4858974358974,59
2019,PB,2,2.0,178,196,-18,990.7577540925381,374
2019,PB,2,3.0,177,263,-86,1002.3222998803534,440
2019,PB,2,4.0,541,610,-69,1006.4674230213025,1151
2019,PB,2,5.0,918,1008,-90,997.6948937534311,1926
2019,PB,2,6.0,1233,1214,19,958.8468199566848,2447
2019,PB,2,7.0,18558,17074,1484,1074.903996868101,35632
2019,PB,2,8.0,2228,1764,464,1156.8609637285729,3992
2019,PB,2,9.0,5065,5445,-380,1769.6515616092806,10510
2019,PE,1,1.0,1627,3225,-1598,1077.244680099782,4852
2019,PE,1,2.0,9347,14432,-5085,1140.7820234950448,23779
2019,PE,1,3.0,4233,5949,-1716,1230.0232973277534,10182
2019,PE,1,4.0,9913,11774,-1861,1229.3442527815444,21687
2019,PE,1,5.0,12043,13511,-1468,1282.3380511263094,25554
2019,PE,1,6.0,9830,10800,-970,1199.6552784965031,20630
2019,PE,1,7.0,96388,91897,4491,1306.734278192537,188285
2019,PE,1,8.0,4478,4190,288,1702.5329918261673,8668
2019,PE,1,9.0,10324,10541,-217,3219.2568226295853,20865
2019,PE,2,1.0,258,307,-49,1077.9895230012187,565
2019,PE,2,2.0,1675,2080,-405,1048.071104483057,3755
2019,PE,2,3.0,756,970,-214,1059.561893416428,1726
2019,PE,2,4.0,2612,2854,-242,1041.3451760783998,5466
2019,PE,2,5.0,3084,3643,-559,1085.8962053111854,6727
2019,PE,2,6.0,3303,3877,-574,995.447711846247,7180
2019,PE,2,7.0,57108,55591,1517,1120.8249059938416,112699
2019,PE,2,8.0,4427,4265,162,1378.830510466391,8692
2019,PE,2,9.0,14111,13287,824,2313.0748207767024,27398
2019,PI,1,1.0,429,552,-123,1119.250100689254,981
2019,PI,1,2.0,2930,3208,-278,1193.6685395699044,6138
2019,PI,1,3.0,1457,1647,-190,1235.1893819865904,3104
2019,PI,1,4.0,3173,3291,-118,1265.99512589857,6464
2019,PI,1,5.0,5171,5262,-91,1230.778597088297,10433
2019,PI,1,6.0,3778,3842,-64,1131.3035397143215,7620
2019,PI,1,7.0,21590,20422,1168,1230.8539636061016,42012
2019,PI,1,8.0,1056,1096,-40,1428.3100405962934,2152
2019,PI,1,9.0,2206,2130,76,2269.8494971965897,4336
2019,PI,2,1.0,23,30,-7,990.923768939394,53
2019,PI,2,2.0,123,129,-6,1048.3992804897518,252
2019,PI,2,3.0,100,140,-40,1039.732437045074,240
2019,PI,2,4.0,318,380,-62,1011.7427031963688,698
2019,PI,2,5.0,864,917,-53,1045.581448030803,1781
2019,PI,2,6.0,1293,1266,27,894.9529358987612,2559
2019,PI,2,7.0,12421,12762,-341,1091.2692891840115,25183
2019,PI,2,8.0,1192,1114,78,1231.3618804546309,2306
2019,PI,2,9.0,3229,2890,339,1689.8318559789261,6119
2019,RN,1,1.0,542,704,-162,1132.3761262275448,1246
2019,RN,1,2.0,3723,3797,-74,1192.2790317414044,7520
2019,RN,1,3.0,1464,2072,-608,1201.4160441927484,3536
2019,RN,1,4.0,3909,4477,-568,1173.0904062232553,8386
2019,RN,1,5.0,4810,5462,-652,1230.8451491318328,10272
2019,RN,1,6.0,4821,5168,-347,1107.420510972069,9989
2019,RN,1,7.0,36888,34517,2371,1203.4112340423383,71405
2019,RN,1,8.0,1302,1313,-11,1442.2568402681977,2615
2019,RN,1,9.0,3305,3438,-133,2357.483461611624,6743
2019,RN,2,1.0,57,56,1,1018.7239825206398,113
2019,RN,2,2.0,274,361,-87,1030.6687881681949,635
2019,RN,2,3.0,181,295,-114,1020.3573356549441,476
2019,RN,2,4.0,889,1064,-175,1013.605926068981,1953
2019,RN,2,5.0,1088,1195,-107,1027.6438153903773,2283
2019,RN,2,6.0,1904,2153,-249,909.8426814291608,4057
2019,RN,2,7.0,22294,21290,1004,1036.3306391844383,43584
2019,RN,2,8.0,1416,1438,-22,1226.9230964486983,2854
2019,RN,2,9.0,5123,4874,249,1767.2363500340568,9997
2019,SE,1,1.0,485,525,-40,1124.8015686778479,1010
2019,SE,1,2.0,3336,3781,-445,1181.272040107375,7117
2019,SE,1,3.0,1154,1258,-104,1169.7696681947302,2412
2019,SE,1,4.0,2392,2585,-193,1147.9193510239518,4977
2019,SE,1,5.0,2547,2922,-375,1208.194642388414,5469
2019,SE,1,6.0,3054,3157,-103,1062.32217746718,6211
2019,SE,1,7.0,20143,18649,1494,1230.1624351034366,38792
2019,SE,1,8.0,958,887,71,1341.6136020038114,1845
2019,SE,1,9.0,1791,1950,-159,2703.1930567161235,3741
2019,SE,2,1.0,35,18,17,1006.2189893439893,53
2019,SE,2,2.0,297,341,-44,1367.1231126345933,638
2019,SE,2,3.0,123,164,-41,1083.8633933369226,287
2019,SE,2,4.0,334,440,-106,1114.4053930939535,774
2019,SE,2,5.0,549,671,-122,1027.6853380594298,1220
2019,SE,2,6.0,1232,1313,-81,852.1789998746406,2545
2019,SE,2,7.0,13319,11620,1699,1070.8317968226963,24939
2019,SE,2,8.0,1082,1047,35,1155.5805108957172,2129
2019,SE,2,9.0,2813,2716,97,1839.6906331907815,5529
