exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,uf_nome
2015,RREO,4,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,303167853.05,Paraíba
2015,RREO,4,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasDeCapital,Transferências de Capital,102913683.57,Paraíba
2015,RREO,4,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasDeCapital,Transferências de Capital,143352412.9,Paraíba
2015,RREO,4,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,3833649.13,Paraíba
2015,RREO,4,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,4931540.71,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3419478967.6,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,3388973989.96,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeConvenios,Transferências de Convênios,30504977.64,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,141995541.42,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalIntergovernamentais,Transferências Intergovernamentais,3833649.13,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeConvenios,Transferências de Convênios,138161892.29,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,3419478967.6,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasCorrentes,Transferências Correntes,3364424749.07,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,2416420437.25,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6CotaParteDoFPE,Cota-Parte do FPE,2842501634.17,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,972553552.71,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,370108917.55,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasDeCapital,Transferências de Capital,141995541.42,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasDeCapital,Transferências de Capital,168300023.41,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,3833649.13,Paraíba
2015,RREO,5,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,4931540.71,Paraíba
