ano,bimestre,regiao_codigo,regiao_nome,elemento,empenhado_acum,pago_acum,empenhado_fluxo,pago_fluxo
2025,6,13,Sertão dos Inhamuns,equip,6055368.86,1407539.64,3477070.61,157646.5
2025,6,14,Vale do Jaguaribe,equip,9525009.12,7247992.48,-1123590.66,1604238.6
2025,6,15,Estado do Ceará (não regionalizado),equip,35527274.36,14585997.33,20772430.19,1838468.28
2025,6,01,Cariri,obras,510503609.16,484979864.29,220156738.75,213563768.53
2025,6,02,Centro Sul,obras,46085351.74,39669453.96,15002224.89,13738856.29
2025,6,03,Grande Fortaleza,obras,792016631.33,710103994.2,299657267.82,245570745.12
2025,6,04,Litoral Leste,obras,16267650.54,11949028.57,7143644.52,5577932.41
2025,6,05,Litoral Norte,obras,114789895.57,106852540.05,49720729.8,43802682.97
2025,6,06,Litoral Oeste / Vale do Curu,obras,81539839.26,68409242.22,28675721.82,29745478.86
2025,6,07,Maciço do Baturité,obras,170398227.2,162798405.23,91869734.27,85642691.84
2025,6,08,Serra da Ibiapaba,obras,20600808.88,16667269.24,9808258.12,7753268.35
2025,6,09,Sertão Central,obras,271228392.03,260772661.75,92395319.63,83639953.57
2025,6,10,Sertão de Canindé,obras,22213373.48,21031187.62,6922028.86,6076858.45
2025,6,11,Sertão de Sobral,obras,54675114.02,45362958.53,21457747.9,14489341.58
2025,6,12,Sertão dos Crateús,obras,77152369.35,67435598.03,29731263.72,24112900.11
2025,6,13,Sertão dos Inhamuns,obras,12173952.16,10714585.88,4117936.97,4372130.64
2025,6,14,Vale do Jaguaribe,obras,376087898.41,367696084.89,142748524.76,141144591.09
2025,6,15,Estado do Ceará (não regionalizado),obras,15116299.24,1931172.3,12793024.22,632930.84
